Format Version,1.22,Take Name,Right_Ref_Refl,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2018-08-05 08.08.13.335 AM,Total Frames in Take,2090,Total Exported Frames,2090,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
650,1.805556,-0.017921,-0.079816,-0.169255,-0.982172,-0.254254,0.252696,2.662692,0.000000,-0.277225,0.245980,2.776361,0.884876,-0.268997,0.244813,2.670720,0.836509,-0.300079,0.255022,2.528510,0.900548,-0.170716,0.264969,2.675175,0.842590,-0.277225,0.245980,2.776361,-0.268997,0.244813,2.670720,-0.300079,0.255022,2.528510,-0.170716,0.264969,2.675175,-0.283154,0.236534,2.775170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,1.808333,-0.017831,-0.079942,-0.164944,-0.982896,-0.254050,0.252416,2.662675,0.000000,-0.277048,0.246006,2.776357,0.884876,-0.268859,0.244669,2.670714,0.836509,-0.299888,0.255015,2.528503,0.900548,-0.170405,0.263974,2.675126,0.842590,-0.277048,0.246006,2.776357,-0.268859,0.244669,2.670714,-0.299888,0.255015,2.528503,-0.170405,0.263974,2.675126,-0.283167,0.236548,2.775149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,1.811111,-0.017997,-0.079909,-0.169252,-0.982163,-0.254246,0.252679,2.662667,0.000000,-0.277193,0.245950,2.776340,0.884876,-0.268988,0.244795,2.670697,0.836509,-0.300099,0.255021,2.528495,0.900548,-0.170705,0.264950,2.675134,0.842590,-0.277193,0.245950,2.776340,-0.268988,0.244795,2.670697,-0.300099,0.255021,2.528495,-0.170705,0.264950,2.675134,-0.283132,0.236501,2.775125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,1.813889,-0.016055,-0.079414,-0.168446,-0.982376,-0.254196,0.252778,2.662620,0.000000,-0.277337,0.246511,2.776280,0.884876,-0.268961,0.244945,2.670656,0.836509,-0.299827,0.254675,2.528366,0.900548,-0.170658,0.264983,2.675177,0.842590,-0.277337,0.246511,2.776280,-0.268961,0.244945,2.670656,-0.299827,0.254675,2.528366,-0.170658,0.264983,2.675177,-0.283086,0.236534,2.775130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,1.816667,-0.013598,-0.078120,-0.170065,-0.982237,-0.253987,0.252561,2.662608,0.000000,-0.277493,0.246680,2.776215,0.884876,-0.268752,0.244708,2.670626,0.836509,-0.299167,0.253741,2.528193,0.900548,-0.170537,0.265116,2.675398,0.842590,-0.277493,0.246680,2.776215,-0.268752,0.244708,2.670626,-0.299167,0.253741,2.528193,-0.170537,0.265116,2.675398,-0.283157,0.236578,2.775116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,1.819444,-0.013115,-0.077813,-0.170950,-0.982115,-0.253860,0.252499,2.662665,0.000000,-0.277443,0.246654,2.776258,0.884876,-0.268616,0.244625,2.670678,0.836509,-0.298938,0.253501,2.528215,0.900548,-0.170443,0.265218,2.675511,0.842590,-0.277443,0.246654,2.776258,-0.268616,0.244625,2.670678,-0.298938,0.253501,2.528215,-0.170443,0.265218,2.675511,-0.283114,0.236572,2.775090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,1.822222,-0.013577,-0.078232,-0.170035,-0.982234,-0.254022,0.252520,2.662624,0.000000,-0.277504,0.246649,2.776236,0.884876,-0.268785,0.244668,2.670646,0.836509,-0.299231,0.253691,2.528219,0.900548,-0.170568,0.265072,2.675395,0.842590,-0.277504,0.246649,2.776236,-0.268785,0.244668,2.670646,-0.299231,0.253691,2.528219,-0.170568,0.265072,2.675395,-0.283118,0.236420,2.775132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,1.825000,-0.016058,-0.079529,-0.168421,-0.982370,-0.254136,0.252789,2.662587,0.000000,-0.277252,0.246526,2.776253,0.884876,-0.268900,0.244956,2.670627,0.836509,-0.299797,0.254683,2.528343,0.900548,-0.170595,0.264990,2.675125,0.842590,-0.277252,0.246526,2.776253,-0.268900,0.244956,2.670627,-0.299797,0.254683,2.528343,-0.170595,0.264990,2.675125,-0.283136,0.236546,2.775117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,1.827778,-0.016372,-0.079480,-0.163784,-0.983153,-0.254000,0.252470,2.662652,0.000000,-0.277169,0.246440,2.776320,0.884876,-0.268836,0.244778,2.670693,0.836509,-0.299646,0.254777,2.528409,0.900548,-0.170347,0.263884,2.675185,0.842590,-0.277169,0.246440,2.776320,-0.268836,0.244778,2.670693,-0.299646,0.254777,2.528409,-0.170347,0.263884,2.675185,-0.283152,0.236662,2.775151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.160580,0.261014,2.675273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,1.830556,-0.016054,-0.079507,-0.163153,-0.983261,-0.254085,0.252503,2.662635,0.000000,-0.277268,0.246586,2.776306,0.884876,-0.268932,0.244835,2.670681,0.836509,-0.299723,0.254767,2.528389,0.900548,-0.170419,0.263824,2.675164,0.842590,-0.277268,0.246586,2.776306,-0.268932,0.244835,2.670681,-0.299723,0.254767,2.528389,-0.170419,0.263824,2.675164,-0.283094,0.236307,2.775243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,1.833333,-0.015777,-0.079309,-0.169561,-0.982197,-0.254185,0.252797,2.662605,0.000000,-0.277347,0.246513,2.776261,0.884876,-0.268935,0.244932,2.670640,0.836509,-0.299779,0.254545,2.528337,0.900548,-0.170680,0.265196,2.675184,0.842590,-0.277347,0.246513,2.776261,-0.268935,0.244932,2.670640,-0.299779,0.254545,2.528337,-0.170680,0.265196,2.675184,-0.283105,0.236320,2.775205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,1.836111,-0.016240,-0.079469,-0.168746,-0.982317,-0.254155,0.252854,2.662629,0.000000,-0.277274,0.246528,2.776292,0.884876,-0.268914,0.245009,2.670665,0.836509,-0.299810,0.254778,2.528384,0.900548,-0.170623,0.265102,2.675177,0.842590,-0.277274,0.246528,2.776292,-0.268914,0.245009,2.670665,-0.299810,0.254778,2.528384,-0.170623,0.265102,2.675177,-0.283122,0.236408,2.775121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,1.838889,-0.016575,-0.079383,-0.168438,-0.982371,-0.254180,0.252878,2.662652,0.000000,-0.277309,0.246496,2.776309,0.884876,-0.268945,0.245038,2.670682,0.836509,-0.299827,0.254918,2.528406,0.900548,-0.170640,0.265061,2.675213,0.842590,-0.277309,0.246496,2.776309,-0.268945,0.245038,2.670682,-0.299827,0.254918,2.528406,-0.170640,0.265061,2.675213,-0.283058,0.236281,2.775198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,1.841667,-0.016588,-0.079110,-0.169402,-0.982227,-0.254247,0.252755,2.662658,0.000000,-0.277425,0.246296,2.776301,0.884876,-0.269001,0.244884,2.670678,0.836509,-0.299824,0.254744,2.528387,0.900548,-0.170737,0.265096,2.675267,0.842590,-0.277425,0.246296,2.776301,-0.269001,0.244884,2.670678,-0.299824,0.254744,2.528387,-0.170737,0.265096,2.675267,-0.283112,0.236318,2.775209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,1.844444,-0.017851,-0.080038,-0.170517,-0.981936,-0.254097,0.252608,2.662757,0.000000,-0.277004,0.245833,2.776436,0.884876,-0.268816,0.244687,2.670791,0.836509,-0.299982,0.254815,2.528594,0.900548,-0.170585,0.265096,2.675206,0.842590,-0.277004,0.245833,2.776436,-0.268816,0.244687,2.670791,-0.299982,0.254815,2.528594,-0.170585,0.265096,2.675206,-0.283086,0.236287,2.775178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,1.847222,-0.017111,-0.079793,-0.164967,-0.982917,-0.253924,0.252399,2.662736,0.000000,-0.276983,0.246141,2.776414,0.884876,-0.268736,0.244660,2.670778,0.836509,-0.299691,0.254808,2.528536,0.900548,-0.170287,0.263986,2.675216,0.842590,-0.276983,0.246141,2.776414,-0.268736,0.244660,2.670778,-0.299691,0.254808,2.528536,-0.170287,0.263986,2.675216,-0.283056,0.236245,2.775212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,1.850000,-0.017949,-0.079508,-0.169810,-0.982100,-0.254137,0.252624,2.662728,0.000000,-0.277169,0.245855,2.776382,0.884876,-0.268876,0.244723,2.670745,0.836509,-0.299884,0.254934,2.528519,0.900548,-0.170620,0.264986,2.675264,0.842590,-0.277169,0.245855,2.776382,-0.268876,0.244723,2.670745,-0.299884,0.254934,2.528519,-0.170620,0.264986,2.675264,-0.283073,0.236389,2.775185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,1.852778,-0.018267,-0.079864,-0.169393,-0.982137,-0.254074,0.252697,2.662796,0.000000,-0.277019,0.245898,2.776466,0.884876,-0.268814,0.244805,2.670822,0.836509,-0.299928,0.255105,2.528626,0.900548,-0.170536,0.264981,2.675270,0.842590,-0.277019,0.245898,2.776466,-0.268814,0.244805,2.670822,-0.299928,0.255105,2.528626,-0.170536,0.264981,2.675270,-0.283112,0.236419,2.775173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,1.855556,-0.015202,-0.078607,-0.172089,-0.981822,-0.253886,0.252369,2.662754,0.000000,-0.277197,0.246020,2.776376,0.884876,-0.268608,0.244432,2.670768,0.836509,-0.299274,0.253818,2.528412,0.900548,-0.170466,0.265205,2.675460,0.842590,-0.277197,0.246020,2.776376,-0.268608,0.244432,2.670768,-0.299274,0.253818,2.528412,-0.170466,0.265205,2.675460,-0.283140,0.236478,2.775165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,1.858333,-0.014903,-0.078578,-0.166461,-0.982799,-0.253577,0.252063,2.662710,0.000000,-0.276973,0.246149,2.776338,0.884876,-0.268389,0.244306,2.670734,0.836509,-0.298927,0.253827,2.528359,0.900548,-0.170018,0.263972,2.675410,0.842590,-0.276973,0.246149,2.776338,-0.268389,0.244306,2.670734,-0.298927,0.253827,2.528359,-0.170018,0.263972,2.675410,-0.283099,0.236445,2.775136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.160602,0.261124,2.675281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,1.861111,-0.018265,-0.079591,-0.169964,-0.982061,-0.254156,0.252640,2.662745,0.000000,-0.277155,0.245794,2.776402,0.884876,-0.268891,0.244730,2.670762,0.836509,-0.299940,0.255020,2.528551,0.900548,-0.170638,0.265017,2.675267,0.842590,-0.277155,0.245794,2.776402,-0.268891,0.244730,2.670762,-0.299940,0.255020,2.528551,-0.170638,0.265017,2.675267,-0.283090,0.236494,2.775054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,1.863889,-0.017825,-0.080755,-0.170294,-0.981917,-0.254486,0.252618,2.662483,0.000000,-0.277235,0.245890,2.776197,0.884876,-0.269197,0.244705,2.670541,0.836509,-0.300559,0.254799,2.528385,0.900548,-0.170951,0.265077,2.674811,0.842590,-0.277235,0.245890,2.776197,-0.269197,0.244705,2.670541,-0.300559,0.254799,2.528385,-0.170951,0.265077,2.674811,-0.283094,0.236397,2.775171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,1.866667,-0.017679,-0.080726,-0.167634,-0.982380,-0.254703,0.252387,2.662328,0.000000,-0.277498,0.245864,2.776044,0.884876,-0.269457,0.244560,2.670390,0.836509,-0.300753,0.254719,2.528224,0.900548,-0.171104,0.264408,2.674654,0.842590,-0.277498,0.245864,2.776044,-0.269457,0.244560,2.670390,-0.300753,0.254719,2.528224,-0.171104,0.264408,2.674654,-0.283123,0.236429,2.775133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,1.869444,-0.017970,-0.080894,-0.170748,-0.981824,-0.254458,0.252605,2.662469,0.000000,-0.277164,0.245821,2.776188,0.884876,-0.269159,0.244677,2.670529,0.836509,-0.300576,0.254787,2.528386,0.900548,-0.170931,0.265136,2.674774,0.842590,-0.277164,0.245821,2.776188,-0.269159,0.244677,2.670529,-0.300576,0.254787,2.528387,-0.170931,0.265136,2.674774,-0.283083,0.236424,2.775129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,1.872222,-0.017303,-0.080532,-0.170473,-0.981914,-0.254500,0.252624,2.662500,0.000000,-0.277317,0.245991,2.776206,0.884876,-0.269213,0.244713,2.670556,0.836509,-0.300491,0.254663,2.528371,0.900548,-0.170979,0.265131,2.674868,0.842590,-0.277317,0.245991,2.776206,-0.269213,0.244713,2.670556,-0.300491,0.254663,2.528371,-0.170979,0.265131,2.674868,-0.283145,0.236449,2.775221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,1.875000,-0.017869,-0.079899,-0.170395,-0.981969,-0.254126,0.252662,2.662740,0.000000,-0.277065,0.245886,2.776413,0.884876,-0.268849,0.244744,2.670770,0.836509,-0.299974,0.254890,2.528565,0.900548,-0.170614,0.265128,2.675213,0.842590,-0.277065,0.245886,2.776413,-0.268849,0.244744,2.670770,-0.299974,0.254890,2.528565,-0.170614,0.265128,2.675213,-0.283134,0.236409,2.775169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,1.877778,-0.018193,-0.080126,-0.165214,-0.982829,-0.253901,0.252447,2.662721,0.000000,-0.276842,0.245946,2.776410,0.884876,-0.268702,0.244687,2.670762,0.836509,-0.299805,0.255117,2.528573,0.900548,-0.170255,0.264038,2.675140,0.842590,-0.276842,0.245946,2.776410,-0.268702,0.244687,2.670762,-0.299805,0.255117,2.528573,-0.170255,0.264038,2.675140,-0.283139,0.236210,2.775172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.160546,0.261248,2.675351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,1.880556,-0.018428,-0.080027,-0.170054,-0.982007,-0.254057,0.252688,2.662711,0.000000,-0.276951,0.245816,2.776387,0.884876,-0.268783,0.244773,2.670740,0.836509,-0.299964,0.255085,2.528559,0.900548,-0.170530,0.265077,2.675159,0.842590,-0.276951,0.245816,2.776387,-0.268783,0.244773,2.670740,-0.299964,0.255085,2.528559,-0.170530,0.265077,2.675159,-0.283142,0.236418,2.775159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,1.883333,-0.017833,-0.079883,-0.170323,-0.981983,-0.254109,0.252662,2.662737,0.000000,-0.277054,0.245899,2.776409,0.884876,-0.268834,0.244747,2.670767,0.836509,-0.299952,0.254886,2.528560,0.900548,-0.170596,0.265118,2.675212,0.842590,-0.277054,0.245899,2.776409,-0.268834,0.244747,2.670767,-0.299952,0.254886,2.528560,-0.170596,0.265118,2.675212,-0.283137,0.236325,2.775143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,1.886111,-0.017873,-0.079885,-0.169544,-0.982117,-0.254138,0.252641,2.662681,0.000000,-0.277091,0.245919,2.776355,0.884876,-0.268875,0.244749,2.670712,0.836509,-0.299980,0.254930,2.528505,0.900548,-0.170605,0.264964,2.675154,0.842590,-0.277091,0.245919,2.776355,-0.268875,0.244749,2.670712,-0.299980,0.254930,2.528505,-0.170605,0.264964,2.675154,-0.283063,0.236212,2.775158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,1.888889,-0.018560,-0.080177,-0.170618,-0.981894,-0.254077,0.252665,2.662721,0.000000,-0.276925,0.245733,2.776403,0.884876,-0.268791,0.244731,2.670753,0.836509,-0.300032,0.255050,2.528586,0.900548,-0.170560,0.265145,2.675145,0.842590,-0.276925,0.245733,2.776403,-0.268791,0.244731,2.670753,-0.300032,0.255050,2.528586,-0.170560,0.265145,2.675145,-0.283120,0.236264,2.775147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,1.891667,-0.015656,-0.079419,-0.168789,-0.982323,-0.254157,0.252756,2.662564,0.000000,-0.277308,0.246554,2.776226,0.884876,-0.268917,0.244917,2.670604,0.836509,-0.299772,0.254521,2.528302,0.900548,-0.170630,0.265033,2.675123,0.842590,-0.277308,0.246554,2.776226,-0.268917,0.244917,2.670604,-0.299772,0.254521,2.528302,-0.170630,0.265033,2.675123,-0.283071,0.236471,2.775130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,1.894444,-0.016110,-0.079302,-0.169154,-0.982262,-0.254208,0.252817,2.662593,0.000000,-0.277364,0.246487,2.776247,0.884876,-0.268964,0.244960,2.670624,0.836509,-0.299814,0.254684,2.528330,0.900548,-0.170691,0.265136,2.675171,0.842590,-0.277364,0.246487,2.776247,-0.268964,0.244960,2.670624,-0.299814,0.254684,2.528330,-0.170691,0.265136,2.675171,-0.283111,0.236376,2.775148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,1.897222,-0.015897,-0.079584,-0.168301,-0.982389,-0.254207,0.252757,2.662616,0.000000,-0.277318,0.246539,2.776286,0.884876,-0.268972,0.244930,2.670659,0.836509,-0.299875,0.254613,2.528374,0.900548,-0.170662,0.264944,2.675145,0.842590,-0.277318,0.246539,2.776286,-0.268972,0.244930,2.670659,-0.299875,0.254613,2.528374,-0.170662,0.264944,2.675145,-0.283075,0.236553,2.775147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,1.900000,-0.014202,-0.078465,-0.164647,-0.983124,-0.253807,0.252203,2.662670,0.000000,-0.277276,0.246558,2.776297,0.884876,-0.268650,0.244512,2.670700,0.836509,-0.299091,0.253909,2.528296,0.900548,-0.170212,0.263835,2.675388,0.842590,-0.277276,0.246558,2.776297,-0.268650,0.244512,2.670700,-0.299091,0.253909,2.528296,-0.170212,0.263835,2.675388,-0.283116,0.236387,2.775172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.160575,0.261287,2.675350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,1.902778,-0.016624,-0.079320,-0.168399,-0.982382,-0.254205,0.252838,2.662611,0.000000,-0.277347,0.246446,2.776264,0.884876,-0.268971,0.244999,2.670638,0.836509,-0.299836,0.254897,2.528359,0.900548,-0.170665,0.265013,2.675181,0.842590,-0.277347,0.246446,2.776264,-0.268971,0.244999,2.670638,-0.299836,0.254897,2.528359,-0.170665,0.265013,2.675181,-0.283071,0.236409,2.775165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,1.905556,-0.016446,-0.079351,-0.168666,-0.982336,-0.254166,0.252802,2.662624,0.000000,-0.277305,0.246432,2.776280,0.884876,-0.268929,0.244957,2.670654,0.836509,-0.299799,0.254793,2.528372,0.900548,-0.170633,0.265028,2.675191,0.842590,-0.277305,0.246432,2.776280,-0.268929,0.244957,2.670654,-0.299799,0.254793,2.528372,-0.170633,0.265028,2.675191,-0.283135,0.236278,2.775182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,1.908333,-0.016651,-0.079597,-0.168481,-0.982345,-0.254260,0.252844,2.662583,0.000000,-0.277338,0.246450,2.776250,0.884876,-0.269021,0.245002,2.670619,0.836509,-0.299967,0.254891,2.528357,0.900548,-0.170716,0.265033,2.675107,0.842590,-0.277338,0.246450,2.776250,-0.269021,0.245002,2.670619,-0.299967,0.254891,2.528357,-0.170716,0.265033,2.675107,-0.283104,0.236504,2.775157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,1.911111,-0.015914,-0.079662,-0.167690,-0.982487,-0.254102,0.252850,2.662596,0.000000,-0.277202,0.246672,2.776271,0.884876,-0.268875,0.245042,2.670643,0.836509,-0.299790,0.254750,2.528362,0.900548,-0.170541,0.264935,2.675111,0.842590,-0.277202,0.246672,2.776271,-0.268875,0.245042,2.670643,-0.299790,0.254750,2.528362,-0.170541,0.264935,2.675111,-0.282874,0.238148,2.774718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,1.913889,-0.016390,-0.079595,-0.168765,-0.982301,-0.254258,0.252785,2.662616,0.000000,-0.277342,0.246430,2.776284,0.884876,-0.269015,0.244938,2.670654,0.836509,-0.299953,0.254742,2.528384,0.900548,-0.170722,0.265032,2.675142,0.842590,-0.277342,0.246430,2.776284,-0.269015,0.244938,2.670654,-0.299953,0.254742,2.528384,-0.170722,0.265032,2.675142,-0.283100,0.236436,2.775153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,1.916667,-0.016024,-0.079478,-0.168718,-0.982324,-0.254091,0.252809,2.662596,0.000000,-0.277216,0.246533,2.776260,0.884876,-0.268851,0.244968,2.670635,0.836509,-0.299738,0.254676,2.528347,0.900548,-0.170559,0.265061,2.675144,0.842590,-0.277216,0.246533,2.776260,-0.268851,0.244968,2.670635,-0.299738,0.254676,2.528347,-0.170559,0.265061,2.675144,-0.283137,0.236378,2.775163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,1.919444,-0.016344,-0.079736,-0.168478,-0.982339,-0.254144,0.252820,2.662580,0.000000,-0.277201,0.246498,2.776255,0.884876,-0.268903,0.244982,2.670624,0.836509,-0.299873,0.254777,2.528361,0.900548,-0.170597,0.265021,2.675082,0.842590,-0.277201,0.246498,2.776255,-0.268903,0.244982,2.670624,-0.299873,0.254777,2.528361,-0.170597,0.265021,2.675082,-0.283123,0.236511,2.775148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,1.922222,-0.018315,-0.079988,-0.163985,-0.983044,-0.253983,0.252510,2.662771,0.000000,-0.276964,0.246058,2.776454,0.884876,-0.268805,0.244787,2.670808,0.836509,-0.299850,0.255306,2.528613,0.900548,-0.170311,0.263891,2.675209,0.842590,-0.276964,0.246058,2.776454,-0.268805,0.244787,2.670808,-0.299850,0.255306,2.528613,-0.170311,0.263891,2.675209,-0.283135,0.236646,2.775154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,1.925000,-0.018095,-0.080139,-0.169897,-0.982031,-0.254058,0.252716,2.662713,0.000000,-0.276941,0.245931,2.776396,0.884876,-0.268785,0.244811,2.670748,0.836509,-0.299979,0.255028,2.528564,0.900548,-0.170527,0.265092,2.675142,0.842590,-0.276941,0.245931,2.776396,-0.268785,0.244811,2.670748,-0.299979,0.255028,2.528564,-0.170527,0.265092,2.675142,-0.283084,0.236441,2.775160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
